frame_number,timestamp,left_foot_strike,right_foot_strike,forward_lean,head_forward
118,3.933333333333333,heel,heel,4.8853484167870525,47.994137780754954
119,3.966666666666667,heel,heel,3.6267799882774683,45.98988453045619
120,4.0,heel,heel,8.24870136489181,47.45641974401057
121,4.033333333333333,heel,heel,8.727301740295209,50.06200828435851
122,4.066666666666666,heel,midfoot,9.655711712261782,55.91852194194798
123,4.1,heel,midfoot,11.983899974150656,59.06454988149151
124,4.133333333333334,heel,midfoot,12.027296965624721,62.87491835758044
125,4.166666666666667,heel,heel,10.428083272867605,62.97248506858802
126,4.2,heel,heel,10.528726230138393,60.04927241730151
127,4.233333333333333,heel,heel,13.849215325331464,51.96104291180024
128,4.266666666666667,heel,heel,13.74281105127957,51.55283708510363
129,4.3,heel,heel,9.318348917579584,52.44270789755663
130,4.333333333333333,heel,heel,10.151496413848665,53.377755266710274
131,4.366666666666666,heel,heel,10.877009156483565,58.21056413389314
132,4.4,heel,heel,11.477585138474193,55.94567299757651
133,4.433333333333334,heel,heel,9.38577220725418,59.78214084369898
134,4.466666666666667,heel,heel,12.528550979847084,57.6195298708696
135,4.5,heel,heel,14.491134386516363,59.13257317889631
136,4.533333333333333,heel,heel,11.865737566685537,60.06079738760485
137,4.566666666666666,heel,heel,5.74047115701739,61.16642206047131
138,4.6,heel,heel,1.9386267052515977,63.02871676272165
139,4.633333333333334,heel,midfoot,4.674308972986063,63.87640188946371
140,4.666666666666667,heel,heel,3.310169935997489,63.832219866554
141,4.7,heel,midfoot,9.418332002155026,59.831907620817994
142,4.733333333333333,heel,midfoot,14.580364027714111,56.36202312114543
143,4.766666666666667,heel,heel,20.628068190116846,55.11542678578164
144,4.8,heel,heel,18.59789060946237,57.240620829710366
145,4.833333333333333,heel,heel,14.25786545114519,59.17031644787081
146,4.866666666666666,forefoot,heel,15.781973174927677,61.09583844483632
147,4.9,midfoot,heel,16.269252950876155,60.93231158358918
148,4.933333333333334,midfoot,heel,14.594991435149073,62.09300176492581
149,4.966666666666667,midfoot,heel,16.381727010925022,59.14760841286155
150,5.0,midfoot,heel,17.751536704085233,53.25053053574662
151,5.033333333333333,heel,heel,8.491354641914121,56.60749779874026
152,5.066666666666666,heel,heel,5.086582251922792,60.82157167717359
153,5.1,heel,heel,5.077879507151653,55.96218788988359
154,5.133333333333334,heel,heel,2.816308502995213,53.969991607533075
155,5.166666666666667,heel,midfoot,5.024633206119076,48.996522056627434
156,5.2,heel,midfoot,4.65325179625589,56.24031370066129
157,5.233333333333333,heel,midfoot,6.799745032770172,53.52463070959193
158,5.266666666666667,heel,midfoot,10.729163297101454,48.76267474754879
159,5.3,heel,midfoot,10.18165990641636,46.500909872768005
160,5.333333333333333,heel,heel,9.199890636077486,50.23678748497999
161,5.366666666666666,heel,heel,8.614233872347567,56.613037148483855
162,5.4,heel,heel,10.86828134252169,49.64881600954132
163,5.433333333333334,midfoot,heel,12.844978412568402,42.7853911671859
164,5.466666666666667,midfoot,heel,15.403900001932422,31.433238155309592
165,5.5,midfoot,heel,15.3436991198114,41.088259947964566
166,5.533333333333333,midfoot,heel,15.488064253176486,42.71118380719419
167,5.566666666666666,midfoot,heel,14.093051455760222,47.569158745648686
168,5.6,midfoot,heel,12.687284202473743,44.90505971316485
169,5.633333333333334,heel,midfoot,9.259072323717087,38.561860130193025
170,5.666666666666667,heel,midfoot,10.454182857868833,32.90661161261964
171,5.7,heel,midfoot,7.230527753569611,34.507882384481476
172,5.733333333333333,heel,midfoot,4.435458656029256,25.288328763353547
173,5.766666666666667,forefoot,midfoot,1.1660376085063555,32.35388057815337
174,5.8,heel,midfoot,2.259977325258344,26.899953402067943
175,5.833333333333333,heel,midfoot,7.681675129156414,24.407336036485432
176,5.866666666666666,heel,midfoot,3.746914421778811,25.962091538361182
177,5.9,heel,heel,3.37341816627476,16.520790658765435
178,5.933333333333334,heel,heel,6.274110679720065,17.32124725694472
179,5.966666666666667,midfoot,heel,5.219956556102941,28.51911299591988
180,6.0,midfoot,heel,4.58122159266169,29.35639869862407
181,6.033333333333333,midfoot,heel,9.216002884658801,34.65941895550109
182,6.066666666666666,midfoot,heel,11.068964952171651,26.56464672950099
183,6.1,midfoot,heel,10.409932611868967,26.382946995654798
184,6.133333333333334,midfoot,heel,12.174747206258246,22.030692367406292
185,6.166666666666667,heel,midfoot,11.099721315765084,21.411327663306995
186,6.2,heel,heel,6.058492524933418,17.366518846868384
187,6.233333333333333,heel,midfoot,3.3609402169946114,0.781557570102121
188,6.266666666666667,heel,midfoot,1.1341287410032952,17.666918596287605
189,6.3,midfoot,midfoot,0.4525097641487575,7.63448281573674
190,6.333333333333333,heel,midfoot,0.18609902009153376,5.179543940553319
191,6.366666666666666,heel,midfoot,1.172920073377147,4.051982894341912
192,6.4,heel,midfoot,0.30613245826440616,9.700349577312496
193,6.433333333333334,heel,midfoot,1.4100416932764255,13.307134647358446
194,6.466666666666667,heel,heel,1.421804641961709,18.987694056595036
195,6.5,midfoot,heel,4.216233354481607,38.19617559164744
196,6.533333333333333,midfoot,heel,1.8930938936948625,33.279409137943
197,6.566666666666666,heel,heel,7.669292621762116,27.829180690262532
198,6.6,midfoot,heel,11.999547815144844,19.830533218773944
199,6.633333333333334,midfoot,heel,12.342627282248333,17.85034033127245
200,6.666666666666667,midfoot,heel,10.61202663586877,15.090376529526225
201,6.7,midfoot,heel,9.896849029869138,11.049061951828435
202,6.733333333333333,heel,heel,5.564058160559198,10.002875149789556
203,6.766666666666667,heel,heel,3.5218663916975004,5.785891172144747
204,6.8,heel,heel,0.3502937765103784,4.705653913523444
205,6.833333333333333,heel,heel,0.022186447842438086,2.341526448089484
206,6.866666666666666,heel,heel,2.4943241782905567,4.059401877466754
207,6.9,heel,heel,3.015819530494798,2.067762785637586
208,6.933333333333334,heel,midfoot,2.4426823562719377,5.1087620426928915
209,6.966666666666667,heel,midfoot,1.400326933157704,6.391351567370159
210,7.0,heel,heel,2.196145333152949,10.079536722133438
211,7.033333333333333,heel,midfoot,1.5829206091414003,10.252123498995697
212,7.066666666666666,heel,heel,0.9557413100901123,14.62390477966104
213,7.1,midfoot,heel,4.204030957429934,16.573259517674252
214,7.133333333333334,midfoot,heel,7.836420094060958,18.958805863698732
215,7.166666666666667,midfoot,heel,8.907065861616323,17.79591972142778
216,7.2,heel,midfoot,6.131167614332655,11.724961568872496
217,7.233333333333333,heel,heel,7.022090263803798,11.112087180036264
218,7.266666666666667,heel,heel,3.746080382616849,4.428399223815466
219,7.3,heel,heel,1.6189953040818843,0.36560674559956857
220,7.333333333333333,midfoot,heel,0.41542513335237025,10.780677116778932
221,7.366666666666666,heel,heel,0.004232974683243796,14.89509569426089
222,7.4,heel,heel,3.8138795012914497,15.998768950244617
223,7.433333333333334,heel,midfoot,3.8909076206689774,12.301215892568129
224,7.466666666666667,heel,heel,3.5832016476761797,8.033178629024755
225,7.5,heel,heel,3.87462206653564,4.616457678265792
226,7.533333333333333,heel,heel,2.498626271705861,3.1295112514890704
227,7.566666666666666,heel,heel,3.848555287574866,1.3771554645801174
228,7.6,heel,heel,4.176717570495492,8.336765135274993
229,7.633333333333334,heel,heel,0.04936659607696151,19.988528910456363
230,7.666666666666667,heel,heel,0.7389652778847758,22.228647130926227
231,7.7,heel,heel,0.7096401492094696,32.326166366337716
232,7.733333333333333,heel,heel,0.3421420627553947,18.92244127957824
233,7.766666666666667,heel,heel,5.4090164570571435,14.353149864949009
234,7.8,heel,heel,3.9217940313747284,20.495093397783965
235,7.833333333333333,heel,heel,2.4624260582687727,23.006383110538355
236,7.866666666666666,heel,heel,2.8990046447611055,4.305602287092264
237,7.9,heel,heel,2.202677183652438,14.942050002591511
